Temp_0.0	E_0.0	Temp_0.05	E_0.05	Temp_0.1	E_0.1	Temp_0.15	E_0.15	Temp_0.2	E_0.2	Temp_0.25	E_0.25	Temp_0.3	E_0.3	Temp_0.35	E_0.35	Temp_0.4	E_0.4	Temp_0.45	E_0.45	Temp_0.5	E_0.5	Temp_0.55	E_0.55	Temp_0.6	E_0.6	Temp_0.65	E_0.65	Temp_0.7	E_0.7	Temp_0.75	E_0.75	Temp_0.8	E_0.8	Temp_0.85	E_0.85	Temp_0.9	E_0.9	Temp_0.95	E_0.95	Temp_1.0	E_1.0	Temp_1.05	E_1.05	Temp_1.1	E_1.1	Temp_1.15	E_1.15
0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.0	0.01	-2.1000000000233805	0.01	-2.2000000000140134	0.01	-2.274999999975234
0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-2.0	0.030204081632653063	-1.9999995972222164	0.030204081632653063	-1.999695719908014	0.030204081632653063	-2.0	0.030204081632653063	-2.0999420335866836	0.030204081632653063	-2.19999990742142	0.030204081632653063	-2.2749833263642896
0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-2.0	0.05040816326530612	-1.9999957777778066	0.05040816326530612	-1.9998497337952008	0.05040816326530612	-1.9907778287036915	0.05040816326530612	-2.0	0.05040816326530612	-2.099027738434758	0.05040816326530612	-2.199968523162292	0.05040816326530612	-2.299999118038547
0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-2.0	0.07061224489795918	-1.9999999166666678	0.07061224489795918	-1.9999994444444442	0.07061224489795918	-1.9999906481481284	0.07061224489795918	-1.999874315972792	0.07061224489795918	-1.9983127615679532	0.07061224489795918	-1.9710116979167178	0.07061224489795918	-1.9999994560185188	0.07061224489795918	-2.096291781829632	0.07061224489795918	-2.1996887338109516	0.07061224489795918	-2.299972593732952
0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-2.0	0.09081632653061225	-1.9999996597222207	0.09081632653061225	-1.9999988055555578	0.09081632653061225	-1.9999815625	0.09081632653061225	-1.9998761990738825	0.09081632653061225	-1.999073753475683	0.09081632653061225	-1.9926107036998646	0.09081632653061225	-1.9629595439814318	0.09081632653061225	-1.9999952314814817	0.09081632653061225	-2.09103787847212	0.09081632653061225	-2.198801709505555	0.09081632653061225	-2.2998188807697186
0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-2.0	0.1110204081632653	-1.9999996874999988	0.1110204081632653	-1.9999994629629652	0.1110204081632653	-1.9999945879629442	0.1110204081632653	-1.9999735069444486	0.1110204081632653	-1.9998723958333333	0.1110204081632653	-1.9993541481476373	0.1110204081632653	-1.9966131770897866	0.1110204081632653	-1.968376743055514	0.1110204081632653	-1.9588679947916512	0.1110204081632653	-1.999962789351852	0.1110204081632653	-2.0829667609953884	0.1110204081632653	-2.197031987280431	0.1110204081632653	-2.2993700034546207
0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-2.0	0.13122448979591836	-1.9999996435185206	0.13122448979591836	-1.9999994675925927	0.13122448979591836	-1.9999980000000035	0.13122448979591836	-1.9999931851852066	0.13122448979591836	-1.999968119212888	0.13122448979591836	-1.999870076388981	0.13122448979591836	-1.9994714930555557	0.13122448979591836	-1.997838851851353	0.13122448979591836	-1.9909241238472382	0.13122448979591836	-1.9492207858795407	0.13122448979591836	-1.9562153790509242	0.13122448979591836	-1.9998570370370372	0.13122448979591836	-2.075388752893514	0.13122448979591836	-2.194257688663727	0.13122448979591836	-2.298450988987305
0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-2.0	0.15142857142857144	-1.9999992106481497	0.15142857142857144	-1.9999975	0.15142857142857144	-1.9999824374999686	0.15142857142857144	-1.9999563703704522	0.15142857142857144	-1.9998607129626944	0.15142857142857144	-1.999546597222456	0.15142857142857144	-1.9984797337962965	0.15142857142857144	-1.9947967129630908	0.15142857142857144	-1.9799304953714016	0.15142857142857144	-1.9364824976851887	0.15142857142857144	-1.9542373640045443	0.15142857142857144	-1.9996181597222222	0.15142857142857144	-2.0716137858795354	0.15142857142857144	-2.1904295381966157	0.15142857142857144	-2.2969579924615773
0.1716326530612245	-2.0	0.1716326530612245	-2.0	0.1716326530612245	-2.0	0.1716326530612245	-2.0	0.1716326530612245	-2.0	0.1716326530612245	-2.0	0.1716326530612245	-2.0	0.1716326530612245	-1.9999993379629624	0.1716326530612245	-1.9999988888888898	0.1716326530612245	-1.999993736111116	0.1716326530612245	-1.9999763194444447	0.1716326530612245	-1.9999478020833514	0.1716326530612245	-1.9998633703706379	0.1716326530612245	-1.9995738993046928	0.1716326530612245	-1.9987817986116418	0.1716326530612245	-1.9964064641203703	0.1716326530612245	-1.989351750000792	0.1716326530612245	-1.946997865740754	0.1716326530612245	-1.92825571643525	0.1716326530612245	-1.9524228061342042	0.1716326530612245	-1.99916875	0.1716326530612245	-2.068726129629645	0.1716326530612245	-2.1849029363430104	0.1716326530612245	-2.294687542812421
0.19183673469387755	-2.0	0.19183673469387755	-2.0	0.19183673469387755	-2.0	0.19183673469387755	-2.0	0.19183673469387755	-2.0	0.19183673469387755	-2.0	0.19183673469387755	-2.0	0.19183673469387755	-1.9999931087963105	0.19183673469387755	-1.9999955555555542	0.19183673469387755	-1.9999746134259284	0.19183673469387755	-1.9999334490740739	0.19183673469387755	-1.9998577187499207	0.19183673469387755	-1.9995799907414862	0.19183673469387755	-1.9989834039333196	0.19183673469387755	-1.9973245902786614	0.19183673469387755	-1.9928067245370373	0.19183673469387755	-1.9799899976857194	0.19183673469387755	-1.9265269432870644	0.19183673469387755	-1.9225554085648702	0.19183673469387755	-1.9507167731481279	0.19183673469387755	-1.9984350462962963	0.19183673469387755	-2.0665009965277497	0.19183673469387755	-2.1770767974537097	0.19183673469387755	-2.2915272268440257
