Temp_0.2	M2_0.2
0.01	1.0
0.03	1.0
0.05	1.0
0.07	1.0
0.09	1.0
0.11	1.0
0.13	1.0
0.15	1.0
0.17	0.9999998906249999
0.19	0.9999994804687503
0.2	1.0
0.2222222222222222	0.9999970058593763
0.24444444444444444	0.9999913183593798
0.26666666666666666	0.9999794921875256
0.28888888888888886	0.9999437825521489
0.3111111111111111	0.9998458504776403
0.3333333333333333	0.9996595062938449
0.35555555555555557	0.9993238747838196
0.37777777777777777	0.998773473308864
0.4	0.9977837263480106
0.41000000000000003	0.9972204268694567
0.4255555555555556	0.9960229598566241
0.4411111111111111	0.9945390985298505
0.4566666666666667	0.9923196443210768
0.47222222222222227	0.9896868457114842
0.4877777777777778	0.986155628264508
0.5033333333333334	0.9818651447583366
0.518888888888889	0.9756045169374772
0.5344444444444445	0.9681307604265521
0.55	0.9581694763538932
0.56	0.9496410677152273
0.5628571428571428	0.9395025234411284
0.5657142857142857	0.932452687936834
0.5685714285714286	0.9284455735696876
0.5714285714285714	0.9246979533431509
0.5742857142857143	0.9202774450955324
0.5771428571428572	0.9275718446195712
0.58	0.9099834181839765
0.5828571428571429	0.9045210336342117
0.5857142857142857	0.9013095216976781
0.5885714285714285	0.8909684509502274
0.5914285714285714	0.8833093951766738
0.5942857142857143	0.8748093775974445
0.5971428571428572	0.8505419088472717
0.6	0.8353759205658875
0.6028571428571429	0.8019617274239285
0.6057142857142858	0.7679189665738662
0.6085714285714285	0.7253766223905208
0.6114285714285714	0.6477812805949509
0.6142857142857143	0.5785992630180306
0.6171428571428571	0.4900791690524619
0.62	0.41198878819401796
0.6228571428571429	0.31697544140592093
0.6257142857142857	0.2659196063366023
0.6285714285714286	0.21419285134534682
0.6314285714285715	0.16458704014753806
0.6342857142857142	0.12591955707469127
0.6371428571428571	0.10650962977435244
0.64	0.08950848958335635
0.6428571428571429	0.07729504926215724
0.6457142857142857	0.07221152083334104
0.6485714285714286	0.06687872656249852
0.6514285714285715	0.06229098806423614
0.6542857142857142	0.060369897352431263
0.6571428571428571	0.056343214192707394
0.66	0.05416253949652931
0.6628571428571428	0.05277043706597039
0.6657142857142857	0.0513391493055575
0.6685714285714286	0.0499137712673605
0.6714285714285714	0.04899289778645786
0.6742857142857143	0.04815900781250055
0.6771428571428572	0.04718808615451484
0.68	0.04598031098089879
0.6828571428571428	0.04507077756076495
0.6857142857142857	0.0445670746527816
0.6885714285714286	0.04375663216145822
0.6914285714285714	0.043263501085068316
0.6942857142857143	0.042622771918403544
0.6971428571428572	0.04170448003472209
0.7	0.041365791015623876
0.71	0.03957937565103949
0.7422222222222222	0.03551715494791501
0.7744444444444445	0.03251955143229058
0.8066666666666666	0.03051064822048705
0.8388888888888889	0.028855366102430512
0.8711111111111111	0.02752541992187474
0.9033333333333333	0.026494706597222206
0.9355555555555556	0.02561595681423573
0.9677777777777777	0.024867710937499333
1.0	0.024182603081597292
