Temp_1.15	E_1.15
0.01	-2.2999999998969893
0.03	-2.2999999998969893
0.05	-2.2999993524361195
0.07	-2.299975218242282
0.09	-2.2998317136964728
0.11	-2.2994077839542304
0.13	-2.2985427582703197
0.15	-2.2970749915290845
0.17	-2.2949227317720853
0.19	-2.2919002190774482
0.2	-2.2900157456878336
0.20408163265306123	-2.2892177545584818
0.20816326530612245	-2.2884109322926323
0.21224489795918366	-2.2874101695971807
0.2163265306122449	-2.286470164144788
0.22040816326530613	-2.285359869954981
0.22448979591836735	-2.2843568065592166
0.22857142857142856	-2.2831685428875854
0.23265306122448978	-2.2821964254557634
0.23673469387755103	-2.2808744586590173
0.24081632653061225	-2.279556630452629
0.24489795918367346	-2.278053077636756
0.24897959183673468	-2.2767085328775467
0.2530612244897959	-2.275300667480648
0.2571428571428571	-2.273749107177568
0.2612244897959184	-2.2720865070799303
0.2653061224489796	-2.2702259769695083
0.2693877551020408	-2.268197333577423
0.27346938775510204	-2.266116226969185
0.27755102040816326	-2.2645510653482948
0.2816326530612245	-2.2621613373210536
0.2857142857142857	-2.2603304054361093
0.2897959183673469	-2.257587936604938
0.2938775510204082	-2.2552556625164755
0.2979591836734694	-2.252282820149506
0.3020408163265306	-2.249996483561181
0.30612244897959184	-2.247029106119962
0.31020408163265306	-2.2442714822590566
0.3142857142857143	-2.241533386230235
0.3183673469387755	-2.2382956250813915
0.3224489795918367	-2.235892241617778
0.32653061224489793	-2.2328320139159876
0.3306122448979592	-2.230368095540394
0.3346938775510204	-2.227497652425307
0.33877551020408164	-2.2247672994791796
0.34285714285714286	-2.2224213565267252
0.3469387755102041	-2.219846384114584
0.3510204081632653	-2.217829801839216
0.3551020408163265	-2.2148162001953415
0.35918367346938773	-2.212762945719402
0.363265306122449	-2.210682995279962
0.3673469387755102	-2.2085510852052312
0.37142857142857144	-2.2063079279784086
0.37551020408163266	-2.2044170882975105
0.3795918367346939	-2.202527290283178
0.3836734693877551	-2.2005215481770213
0.3877551020408163	-2.198709646159045
0.39183673469387753	-2.196629796224018
0.39591836734693875	-2.1949504475097186
0.4	-2.193023095214748
0.41000000000000003	-2.188437843994117
0.44222222222222224	-2.1738367960613236
0.47444444444444445	-2.1585336757811517
0.5066666666666667	-2.1415584767252387
0.5388888888888889	-2.1217125631508646
0.5711111111111111	-2.0986063246255036
0.6033333333333333	-2.07035874943032
0.6355555555555555	-2.0352932129721704
0.6677777777777777	-1.9906750455728852
0.7	-1.9315935327147464
0.71	-1.9105346228840812
0.7138775510204082	-1.9013585889486972
0.7177551020408163	-1.891091206705763
0.7216326530612245	-1.8810941509602308
0.7255102040816327	-1.8701786819661392
0.7293877551020408	-1.8607973757325311
0.733265306122449	-1.8486963536783825
0.7371428571428571	-1.8371463799641001
0.7410204081632653	-1.8247634440916982
0.7448979591836735	-1.8120344244791688
0.7487755102040816	-1.7981847126464083
0.7526530612244898	-1.7829503911947435
0.7565306122448979	-1.7689903510740566
0.7604081632653061	-1.7537794671225455
0.7642857142857142	-1.7357464173990935
0.7681632653061224	-1.7172588103027475
0.7720408163265307	-1.7005126923014093
0.7759183673469388	-1.6817213649088174
0.779795918367347	-1.657904315429677
0.7836734693877551	-1.6383307827148514
0.7875510204081633	-1.61557660294598
0.7914285714285715	-1.5951656488442991
0.7953061224489796	-1.5694713763835042
0.7991836734693878	-1.5436874241536747
0.8030612244897959	-1.5243798145344991
0.8069387755102041	-1.500009911295516
0.8108163265306122	-1.477738627278711
0.8146938775510204	-1.453912111816315
0.8185714285714286	-1.4350513484701533
0.8224489795918367	-1.4135282272949183
0.8263265306122449	-1.3913890149737331
0.830204081632653	-1.3752523059895922
0.8340816326530612	-1.3571333108724122
0.8379591836734694	-1.342809007568345
0.8418367346938775	-1.326820894775411
0.8457142857142858	-1.3100613571778135
0.8495918367346939	-1.2983868460287236
0.8534693877551021	-1.2842916459147817
0.8573469387755102	-1.2723095144857106
0.8612244897959184	-1.2592758079427033
0.8651020408163266	-1.2491487250976343
0.8689795918367347	-1.2370478822427053
0.8728571428571429	-1.2266291657714434
0.876734693877551	-1.2166306722818498
0.8806122448979592	-1.206247294433541
0.8844897959183673	-1.1971147963866307
0.8883673469387755	-1.187755637044119
0.8922448979591837	-1.179156503743115
0.8961224489795918	-1.169903357095991
0.9	-1.1621055499670543
0.91	-1.1419934093406003
0.92	-1.1225232151625664
0.93	-1.1050393887281542
0.94	-1.088630865530297
0.95	-1.0727734545411773
0.96	-1.0584551701953286
0.97	-1.044056302104608
0.98	-1.0304582218550187
0.99	-1.0175796075919492
1.0	-1.005466804610055
