Temp_0.0	M2_0.0
0.01	1.0
0.03	1.0
0.05	1.0
0.07	1.0
0.09	1.0
0.11	1.0
0.13	1.0
0.15	1.0
0.17	1.0
0.19	1.0
0.2	0.9999998906249999
0.2222222222222222	1.0
0.24444444444444444	0.999996582031256
0.26666666666666666	0.9999899648437676
0.28888888888888886	0.9999696484375524
0.3111111111111111	0.9998998042536201
0.3333333333333333	0.9998085887589063
0.35555555555555557	0.9995723743495318
0.37777777777777777	0.9991621538638762
0.4	0.9984902489167816
0.41000000000000003	0.9980591436654737
0.4255555555555556	0.9971876738312837
0.4411111111111111	0.9959280904991502
0.4566666666666667	0.9944002415420152
0.47222222222222227	0.992201509338602
0.4877777777777778	0.9895893233590746
0.5033333333333334	0.9863204184120986
0.518888888888889	0.9812638602533956
0.5344444444444445	0.9756530429792393
0.55	0.9681916054787968
0.56	0.9620298739239692
0.5628571428571428	0.9600773743577677
0.5657142857142857	0.9581068413709511
0.5685714285714286	0.9564352508758797
0.5714285714285714	0.9540990238788565
0.5742857142857143	0.9506622274370643
0.5771428571428572	0.948533160162188
0.58	0.9448422895020685
0.5828571428571429	0.9424488289980988
0.5857142857142857	0.9405711471397571
0.5885714285714285	0.9364111263057328
0.5914285714285714	0.9317468921467063
0.5942857142857143	0.9293631254360705
0.5971428571428572	0.922714460287281
0.6	0.9189094963107285
0.6028571428571429	0.9108868654498545
0.6057142857142858	0.9030691655786867
0.6085714285714285	0.8961342410985187
0.6114285714285714	0.887479600472369
0.6142857142857143	0.8732925080226611
0.6171428571428571	0.8574965878833837
0.62	0.8258618441773745
0.6228571428571429	0.7995473133616127
0.6257142857142857	0.7584423760793002
0.6285714285714286	0.7005040967831567
0.6314285714285715	0.5982213830261434
0.6342857142857142	0.5400150440514525
0.6371428571428571	0.432880644096548
0.64	0.3530963817269241
0.6428571428571429	0.2714937202687777
0.6457142857142857	0.21303003233487783
0.6485714285714286	0.15937754361976733
0.6514285714285715	0.1300126477865213
0.6542857142857142	0.10224670985249146
0.6571428571428571	0.08829156987850253
0.66	0.07538363411459366
0.6628571428571428	0.07288428428820169
0.6657142857142857	0.06569593315971708
0.6685714285714286	0.06088073372395431
0.6714285714285714	0.05863916710069529
0.6742857142857143	0.055376220486109524
0.6771428571428572	0.05349057942708306
0.68	0.05172838389757007
0.6828571428571428	0.050576126736110484
0.6857142857142857	0.04859367426215246
0.6885714285714286	0.047858792751738106
0.6914285714285714	0.0473006974826394
0.6942857142857143	0.04639246267361368
0.6971428571428572	0.04511644791667048
0.7	0.04431973632812654
0.71	0.04206087782118352
0.7422222222222222	0.03698560047742921
0.7744444444444445	0.03363023611110959
0.8066666666666666	0.03136034678819234
0.8388888888888889	0.029546067491319238
0.8711111111111111	0.028093555555554442
0.9033333333333333	0.02697956098090343
0.9355555555555556	0.02604715256076385
0.9677777777777777	0.025241775607639138
1.0	0.024563423177083665
