Temp_0.0	C_0.0
0.01	0.0
0.03	0.0
0.05	0.0
0.07	0.0
0.09	0.0
0.11	0.0
0.13	0.0
0.15	0.0
0.17	0.0
0.19	2.4526433060555188e-5
0.2	2.40881718127639e-5
0.2222222222222222	0.00014922068342571038
0.24444444444444444	0.0003328614666278261
0.26666666666666666	0.0009752411438412878
0.28888888888888886	0.003042783961607378
0.3111111111111111	0.00732174545384382
0.3333333333333333	0.014018188335057857
0.35555555555555557	0.02594875663891605
0.37777777777777777	0.044159195585041645
0.4	0.07401211657409588
0.41000000000000003	0.08941457906564373
0.4255555555555556	0.12260377035043493
0.4411111111111111	0.16074818347254646
0.4566666666666667	0.21804080140061835
0.47222222222222227	0.27926617926475317
0.4877777777777778	0.35984563672544173
0.5033333333333334	0.4541788153029681
0.518888888888889	0.5754338817864825
0.5344444444444445	0.742302574494257
0.55	0.9512260970413162
0.56	1.1297166161820718
0.5628571428571428	1.1795474538476167
0.5657142857142857	1.2535890996279515
0.5685714285714286	1.3094626116366546
0.5714285714285714	1.3687954745281419
0.5742857142857143	1.4557573401438233
0.5771428571428572	1.5472218467521175
0.58	1.6216623449652479
0.5828571428571429	1.7242377071654353
0.5857142857142857	1.8321481640507091
0.5885714285714285	1.9473361158122298
0.5914285714285714	2.0517444044756856
0.5942857142857143	2.2548747547781742
0.5971428571428572	2.3754544586841115
0.6	2.5738818935505177
0.6028571428571429	2.8217908357529766
0.6057142857142858	3.1215710022298406
0.6085714285714285	3.3696489919417343
0.6114285714285714	3.8109859757839013
0.6142857142857143	4.304773206845946
0.6171428571428571	4.822061106185776
0.62	12.869546211263675
0.6228571428571429	122.77938048024791
0.6257142857142857	174.0474651387961
0.6285714285714286	13.576652652939067
0.6314285714285715	9.897414066423917
0.6342857142857142	13.744397817869773
0.6371428571428571	3.682306194549837
0.64	3.426184166405166
0.6428571428571429	3.1834115994158787
0.6457142857142857	2.973768464331603
0.6485714285714286	2.811158482270452
0.6514285714285715	2.6761676060513646
0.6542857142857142	2.5144029582369094
0.6571428571428571	2.3926401977981406
0.66	2.280706427899874
0.6628571428571428	2.1789727143298907
0.6657142857142857	2.110869886717945
0.6685714285714286	2.0238440485988267
0.6714285714285714	1.9407650455401109
0.6742857142857143	1.8736831672224465
0.6771428571428572	1.8097390724280118
0.68	1.747422175180091
0.6828571428571428	1.6882609276018756
0.6857142857142857	1.6435618128572724
0.6885714285714286	1.5993683044214098
0.6914285714285714	1.551167435434818
0.6942857142857143	1.5043302470575715
0.6971428571428572	1.4611966342238114
0.7	1.4212683400884307
0.71	1.2881312665582352
0.7422222222222222	0.9996331000322485
0.7744444444444445	0.8088883659319257
0.8066666666666666	0.6704064487777798
0.8388888888888889	0.5664339705163802
0.8711111111111111	0.4904324803068284
0.9033333333333333	0.42965966746504536
0.9355555555555556	0.37880037004219774
0.9677777777777777	0.33652387258251876
1.0	0.30231799691256356
