Temp_0.2	B_0.2
0.01	0.11764705882352944
0.03	0.11764705882352944
0.05	0.11764705882352944
0.07	0.11764705882352944
0.09	0.11764705882352944
0.11	0.11764705882352944
0.13	0.11764705882352944
0.15	0.11764705882352944
0.17	0.1176470556568916
0.19	0.11764704378217616
0.2	0.11764705882352944
0.2222222222222222	0.11764697214394904
0.24444444444444444	0.11764680753303491
0.26666666666666666	0.11764646542391999
0.28888888888888886	0.11764543154706786
0.3111111111111111	0.11764251215288135
0.3333333333333333	0.11763691525187736
0.35555555555555557	0.11762668903824058
0.37777777777777777	0.11760935606174994
0.4	0.11757743365787332
0.41000000000000003	0.11755898742087412
0.4255555555555556	0.11751767359693455
0.4411111111111111	0.11746641063519658
0.4566666666666667	0.11738137060334553
0.47222222222222227	0.11728069104381733
0.4877777777777778	0.11712523735455316
0.5033333333333334	0.11692569195320335
0.518888888888889	0.11658631237168227
0.5344444444444445	0.11613373153321671
0.55	0.11547212572574905
0.56	0.11474591110269627
0.5628571428571428	0.11383033635115813
0.5657142857142857	0.11303900866147576
0.5685714285714286	0.1127086579945249
0.5714285714285714	0.11205901646606808
0.5742857142857143	0.11161478659227686
0.5771428571428572	0.11205356113571863
0.58	0.10964298295373609
0.5828571428571429	0.10843953590664557
0.5857142857142857	0.10761801508421565
0.5885714285714285	0.10339715254244297
0.5914285714285714	0.10015683026931055
0.5942857142857143	0.0977365802261434
0.5971428571428572	0.08372731264624111
0.6	0.07340470849836711
0.6028571428571429	0.04753281562486722
0.6057142857142858	0.021409485196034028
0.6085714285714285	-0.02237656172950131
0.6114285714285714	-0.11733377245937526
0.6142857142857143	-0.21681685711022514
0.6171428571428571	-0.3826573080737461
0.62	-0.5711917321445421
0.6228571428571429	-0.8905942626882428
0.6257142857142857	-1.127931031186574
0.6285714285714286	-1.408429693284174
0.6314285714285715	-1.7245447594063723
0.6342857142857142	-1.915885064018655
0.6371428571428571	-1.9541655797348394
0.64	-1.8155424114997247
0.6428571428571429	-1.5056417164399831
0.6457142857142857	-1.3958782100445517
0.6485714285714286	-1.156702509707094
0.6514285714285715	-0.9118646527072498
0.6542857142857142	-0.8221022162673919
0.6571428571428571	-0.5666400936633063
0.66	-0.45733914875898063
0.6628571428571428	-0.4137263024774418
0.6657142857142857	-0.3483367711376333
0.6685714285714286	-0.2906109056403501
0.6714285714285714	-0.27928911531322886
0.6742857142857143	-0.2503678982251696
0.6771428571428572	-0.2425731613060209
0.68	-0.19701503082627148
0.6828571428571428	-0.19339416859952108
0.6857142857142857	-0.17657895129296342
0.6885714285714286	-0.1691462642426056
0.6914285714285714	-0.16329541801806213
0.6942857142857143	-0.1526645758239391
0.6971428571428572	-0.1303467193111758
0.7	-0.13021416691379084
0.71	-0.10768846298691082
0.7422222222222222	-0.07912884904546669
0.7744444444444445	-0.055595985168588324
0.8066666666666666	-0.04571207471970995
0.8388888888888889	-0.03741083681477342
0.8711111111111111	-0.02965223295290298
0.9033333333333333	-0.02696365089707453
0.9355555555555556	-0.023313861513613476
0.9677777777777777	-0.020756330624006836
1.0	-0.017771144098831737
