Temp_0.1	M2_0.1
0.01	1.0
0.03	1.0
0.05	1.0
0.07	1.0
0.09	1.0
0.11	1.0
0.13	1.0
0.15	1.0
0.17	1.0
0.19	0.9999999965413412
0.2	0.9999997821044921
0.2222222222222222	0.9999994812011719
0.24444444444444444	0.9999964341227213
0.26666666666666666	0.9999892816162109
0.28888888888888886	0.999963287163628
0.3111111111111111	0.9999033228217189
0.3333333333333333	0.9997731815999197
0.35555555555555557	0.9995081546765975
0.37777777777777777	0.9990587960881577
0.4	0.9982937480057186
0.41000000000000003	0.9977872915167517
0.4255555555555556	0.9967965756686885
0.4411111111111111	0.9955009710670922
0.4566666666666667	0.9937335932987758
0.47222222222222227	0.9914394411431837
0.4877777777777778	0.9884118634096428
0.5033333333333334	0.9844945790652428
0.518888888888889	0.9794759489640543
0.5344444444444445	0.9729529951062754
0.55	0.9644379920688101
0.56	0.9573221641482869
0.5628571428571428	0.9551141626838887
0.5657142857142857	0.9526920540822026
0.5685714285714286	0.9501617246148973
0.5714285714285714	0.9476823222445064
0.5742857142857143	0.9444026895409561
0.5771428571428572	0.9416932266371645
0.58	0.9382557519060974
0.5828571428571429	0.9346175038868126
0.5857142857142857	0.930818744379333
0.5885714285714285	0.9266336959855458
0.5914285714285714	0.9222273955574504
0.5942857142857143	0.9172685180486247
0.5971428571428572	0.9118414443184697
0.6	0.9051158288132176
0.6028571428571429	0.8992979948698309
0.6057142857142858	0.8903490349226447
0.6085714285714285	0.8816409743081918
0.6114285714285714	0.856329251571257
0.6142857142857143	0.668442333996971
0.6171428571428571	0.4077677004936924
0.62	0.08661218488228069
0.6228571428571429	0.03560608001031349
0.6257142857142857	0.022961113891601534
0.6285714285714286	0.020425806572807934
0.6314285714285715	0.019281414632161403
0.6342857142857142	0.018127578531901157
0.6371428571428571	0.017397177463107875
0.64	0.016709711208767564
0.6428571428571429	0.01628059446885896
0.6457142857142857	0.015690696194118465
0.6485714285714286	0.015104822252061879
0.6514285714285715	0.014659523898655113
0.6542857142857142	0.014299237033420543
0.6571428571428571	0.01387420427788749
0.66	0.01351923164876359
0.6628571428571428	0.013254566257053044
0.6657142857142857	0.012949616400824954
0.6685714285714286	0.012691872314453062
0.6714285714285714	0.012415555297852219
0.6742857142857143	0.012180682766384641
0.6771428571428572	0.011949830878363791
0.68	0.011734770182291375
0.6828571428571428	0.011584857421874126
0.6857142857142857	0.01139538627115845
0.6885714285714286	0.011187190158420584
0.6914285714285714	0.011042772610135164
0.6942857142857143	0.010844208780925037
0.6971428571428572	0.010727180501302442
0.7	0.010578946573892998
0.71	0.01012026402452164
0.7422222222222222	0.008995925740560224
0.7744444444444445	0.00826397836642769
0.8066666666666666	0.007706373087564656
0.8388888888888889	0.007287895222982118
0.8711111111111111	0.006943918931749073
0.9033333333333333	0.006670761854383515
0.9355555555555556	0.006444103407118216
0.9677777777777777	0.006250919270833509
1.0	0.006089551689995299
