Temp_0.6	E_0.6
0.01	-2.0
0.03	-2.0
0.05	-2.0
0.07	-2.0
0.09	-2.0
0.11	-1.999999281249999
0.13	-1.9999901145833412
0.15	-1.9999579375000267
0.17	-1.999862119791738
0.19	-1.9996166927085153
0.2	-1.9994308437502866
0.2222222222222222	-1.9987273645837276
0.24444444444444444	-1.9974308333346151
0.26666666666666666	-1.9953902395854286
0.28888888888888886	-1.9922795117232661
0.3111111111111111	-1.9876468945377095
0.3333333333333333	-1.9813055494881775
0.35555555555555557	-1.9559095104293664
0.37777777777777777	-1.9297653086033812
0.4	-1.9054487278705707
0.41000000000000003	-1.8928676510461606
0.3977777777777778	-1.9084716132876351
0.3855555555555556	-1.9219834791747814
0.37333333333333335	-1.934453989593569
0.3611111111111111	-1.9452631588661993
0.3488888888888889	-1.9543458359505337
0.33666666666666667	-1.9624827513158454
0.3244444444444444	-1.9698387760548337
0.31222222222222223	-1.9755790846477523
0.3	-1.9808452070418465
0.31	-1.9767099609494703
0.3149494949494949	-1.9741982239710256
0.3198989898989899	-1.9720857851690896
0.32484848484848483	-1.9692754492320341
0.3297979797979798	-1.9667711901178895
0.33474747474747474	-1.9636386536596315
0.3396969696969697	-1.9605756588675796
0.34464646464646465	-1.9573131002735766
0.34959595959595957	-1.9535138268361831
0.35454545454545455	-1.9496163242313824
0.3594949494949495	-1.946447377616264
0.36444444444444446	-1.9423233919388136
0.3693939393939394	-1.9510822448049006
0.37434343434343437	-1.9333092421976747
0.3792929292929293	-1.9279899270929761
0.3842424242424242	-1.923646613289523
0.3891919191919192	-1.9264936849065148
0.3941414141414141	-1.9121281354236344
0.3990909090909091	-1.9068453697978627
0.40404040404040403	-1.9036448450572458
0.408989898989899	-1.8950374283901823
0.41393939393939394	-1.8876980755246073
0.41888888888888887	-1.8799977877636886
0.42383838383838385	-1.8724912695338636
0.4287878787878788	-1.867068251304849
0.43373737373737375	-1.8580925690122547
0.4386868686868687	-1.85131269791827
0.44363636363636366	-1.8413568658863062
0.4485858585858586	-1.8334143072925866
0.4535353535353535	-1.8244517226569588
0.4584848484848485	-1.8139238020837873
0.4634343434343434	-1.8054742955731822
0.4683838383838384	-1.7961458619794304
0.47333333333333333	-1.7850284114586221
0.4782828282828283	-1.7767802955731902
0.48323232323232324	-1.7678467291668227
0.48818181818181816	-1.755851085937581
0.49313131313131314	-1.745145778645899
0.49808080808080807	-1.7337228059898344
0.503030303030303	-1.7212764075520786
0.507979797979798	-1.712621658854163
0.5129292929292929	-1.7001020455729754
0.5178787878787878	-1.6868096510415291
0.5228282828282829	-1.6742928242186743
0.5277777777777778	-1.6599304401041244
0.5327272727272727	-1.6475400742187416
0.5376767676767676	-1.6340881966145007
0.5426262626262627	-1.6179976406249712
0.5475757575757576	-1.6018780364584095
0.5525252525252525	-1.5869991861978983
0.5574747474747475	-1.5682621458333215
0.5624242424242424	-1.549324772135464
0.5673737373737374	-1.5278050299479633
0.5723232323232323	-1.5069167695312369
0.5772727272727273	-1.4811875572916111
0.5822222222222222	-1.4552977226562402
0.5871717171717171	-1.4258545872396244
0.5921212121212122	-1.3929839296873947
0.5970707070707071	-1.3526697148436828
0.602020202020202	-1.3162947213542155
0.6069696969696969	-1.2721095690102238
0.611919191919192	-1.2253324843749098
0.6168686868686869	-1.1754695065103067
0.6218181818181818	-1.1334577187499073
0.6267676767676768	-1.0879840820308102
0.6317171717171717	-1.041230975259914
0.6366666666666667	-1.0059412565098307
0.6416161616161616	-0.9633038033849073
0.6465656565656566	-0.9378885273432724
0.6515151515151515	-0.9075271341140838
0.6564646464646464	-0.8839853046870827
0.6614141414141415	-0.861752789062136
0.6663636363636364	-0.8427234804685882
0.6713131313131313	-0.825730700520696
0.6762626262626262	-0.8093549010415357
0.6812121212121212	-0.7959286992185943
0.6861616161616162	-0.7842988489581638
0.6911111111111111	-0.772263597656215
0.696060606060606	-0.7606490065102954
0.701010101010101	-0.7507540820312153
0.705959595959596	-0.7422724934895166
0.7109090909090909	-0.7330702200520344
0.7158585858585859	-0.724663292968755
0.7208080808080808	-0.7172431367187321
0.7257575757575757	-0.7091778658853973
0.7307070707070707	-0.7029261041666282
0.7356565656565657	-0.6960307838541713
0.7406060606060606	-0.6894146588541533
0.7455555555555555	-0.683468981770814
0.7505050505050505	-0.6771549296875633
0.7554545454545455	-0.6714403541666073
0.7604040404040404	-0.6663341145833226
0.7653535353535353	-0.6605122695312016
0.7703030303030303	-0.6554067382812356
0.7752525252525253	-0.6505511054687567
0.7802020202020202	-0.6456972955729131
0.7851515151515152	-0.6410940742187395
0.7901010101010101	-0.6367837005208294
0.795050505050505	-0.6325893554687367
0.8	-0.6279804648437876
0.81	-0.6197067682291718
0.8311111111111111	-0.6036184075520461
0.8522222222222222	-0.5891346484374825
0.8733333333333333	-0.5764612578124398
0.8944444444444445	-0.5642695494790834
0.9155555555555556	-0.5530225520832929
0.9366666666666666	-0.5428627851561978
0.9577777777777777	-0.533766334635344
0.9788888888888889	-0.5249089492185433
1.0	-0.5165948789060062
