L = 16, J1 = 0.7

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666666666666667
0.07061224489795918, 0.6666666661690446
0.09081632653061225, 0.6666666464726201
0.1110204081632653, 0.6666664180727442
0.13122448979591836, 0.666665279667974
0.15142857142857144, 0.6666610090577277
0.1716326530612245, 0.6666485053309312
0.19183673469387755, 0.666612037429547
0.2120408163265306, 0.6665032503315858
0.23224489795918368, 0.6662244480182935
0.2524489795918367, 0.6654295614520025
0.2726530612244898, 0.6634223030226132
0.29285714285714287, 0.6589624057346108
0.3130612244897959, 0.6524708672374029
0.333265306122449, 0.6489349239145559
0.35346938775510206, 0.6511861486439259
0.3736734693877551, 0.6546337551630572
0.39387755102040817, 0.6565785892974701
0.41408163265306125, 0.657011309581729
0.4342857142857143, 0.656474122870708
0.45448979591836736, 0.6559424771709628
0.4746938775510204, 0.6548489044587493
0.49489795918367346, 0.6540964622260721
0.5151020408163265, 0.652908851249802
0.5353061224489796, 0.6515397454707013
0.5555102040816327, 0.6486990496803656
0.5757142857142857, 0.643276332662541
0.5959183673469388, 0.6297698131412723
0.6161224489795918, 0.5906715467720458
0.6363265306122449, 0.5847058472211859
0.656530612244898, 0.6118163118957225
0.676734693877551, 0.6148897474499675
0.6969387755102041, 0.6133158890180703
0.7171428571428572, 0.6124416342224925
0.7373469387755102, 0.6122134331461118
0.7575510204081632, 0.6117783797234899
0.7777551020408163, 0.6118018617151197
0.7979591836734694, 0.6119270693247267
0.8181632653061225, 0.6118442807874707
0.8383673469387755, 0.6121852446669147
0.8585714285714285, 0.6123009164012967
0.8787755102040816, 0.612964913752578
0.8989795918367347, 0.6129684793679822
0.9191836734693878, 0.6134257666066971
0.9393877551020409, 0.6134463669394375
0.9595918367346938, 0.614236472925622
0.9797959183673469, 0.6144127127374945
1.0, 0.6145580733988798
