L = 8, J1 = 0.65

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666666666666667
0.07061224489795918, 0.6666666666666667
0.09081632653061225, 0.6666666594890664
0.1110204081632653, 0.6666665656068435
0.13122448979591836, 0.666665608601814
0.15142857142857144, 0.6666619926578903
0.1716326530612245, 0.6666507310889276
0.19183673469387755, 0.6666248547778311
0.2120408163265306, 0.6665672048135862
0.23224489795918368, 0.6664513689785871
0.2524489795918367, 0.666205394264322
0.2726530612244898, 0.6657184487099053
0.29285714285714287, 0.6647567489088329
0.3130612244897959, 0.6629185306142682
0.333265306122449, 0.6598445237710705
0.35346938775510206, 0.6555595048149161
0.3736734693877551, 0.6509807864117099
0.39387755102040817, 0.6472744044682317
0.41408163265306125, 0.6457121454621755
0.4342857142857143, 0.645326540243083
0.45448979591836736, 0.6458888457645596
0.4746938775510204, 0.6463798770171665
0.49489795918367346, 0.6465949854049438
0.5151020408163265, 0.6459867920151904
0.5353061224489796, 0.6441354495819575
0.5555102040816327, 0.6408590764517439
0.5757142857142857, 0.6341648708624008
0.5959183673469388, 0.6223882536976839
0.6161224489795918, 0.601285606567971
0.6363265306122449, 0.5916796376138713
0.656530612244898, 0.6054905191272428
0.676734693877551, 0.6222214887332314
0.6969387755102041, 0.6306217315842861
0.7171428571428572, 0.6339031376775247
0.7373469387755102, 0.6353516535275128
0.7575510204081632, 0.6351590728217026
0.7777551020408163, 0.6355339466693677
0.7979591836734694, 0.6354170664792215
0.8181632653061225, 0.6353532576257621
0.8383673469387755, 0.6355647160982356
0.8585714285714285, 0.6353801784189108
0.8787755102040816, 0.6351573669699216
0.8989795918367347, 0.6353352231274454
0.9191836734693878, 0.635411100765502
0.9393877551020409, 0.6352359967981168
0.9595918367346938, 0.6355363493760764
0.9797959183673469, 0.6354027047056383
1.0, 0.6356148054969133
