L = 8, J1 = 0.75

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666666666666667
0.07061224489795918, 0.6666666242031007
0.09081632653061225, 0.6666657734573703
0.1110204081632653, 0.6666604463768233
0.13122448979591836, 0.666638380843897
0.15142857142857144, 0.6665683119850925
0.1716326530612245, 0.6663745773362948
0.19183673469387755, 0.6658492379184842
0.2120408163265306, 0.6644428853867808
0.23224489795918368, 0.6612539101290558
0.2524489795918367, 0.656060784442873
0.2726530612244898, 0.6505895022332326
0.29285714285714287, 0.6477019584147843
0.3130612244897959, 0.6474948907259984
0.333265306122449, 0.648738628764382
0.35346938775510206, 0.6499999684938662
0.3736734693877551, 0.6509323714997844
0.39387755102040817, 0.6511915867396881
0.41408163265306125, 0.6508759268160114
0.4342857142857143, 0.6508258608295008
0.45448979591836736, 0.6500520617440736
0.4746938775510204, 0.6490949960365775
0.49489795918367346, 0.6477893785447635
0.5151020408163265, 0.6466304065425135
0.5353061224489796, 0.64463658186004
0.5555102040816327, 0.6424099682381369
0.5757142857142857, 0.6387752138802085
0.5959183673469388, 0.6331519884846639
0.6161224489795918, 0.6239776366369987
0.6363265306122449, 0.6115911051230815
0.656530612244898, 0.602646183089573
0.676734693877551, 0.606858562624587
0.6969387755102041, 0.6209270146237054
0.7171428571428572, 0.6288286367788338
0.7373469387755102, 0.6322344275331644
0.7575510204081632, 0.6344280388067232
0.7777551020408163, 0.6348616493756747
0.7979591836734694, 0.6350041404584899
0.8181632653061225, 0.6349248562034779
0.8383673469387755, 0.6349785312555911
0.8585714285714285, 0.6350053280159553
0.8787755102040816, 0.6349543239332314
0.8989795918367347, 0.6351001792949699
0.9191836734693878, 0.6349130092478543
0.9393877551020409, 0.6347950798329764
0.9595918367346938, 0.6351139025468623
0.9797959183673469, 0.6352671452905849
1.0, 0.635365787547494
