L = 8, J1 = 0.8

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666666666666667
0.07061224489795918, 0.6666662335740474
0.09081632653061225, 0.6666588039356343
0.1110204081632653, 0.666619962014474
0.13122448979591836, 0.66646784634021
0.15142857142857144, 0.6659505266788334
0.1716326530612245, 0.6641557395719886
0.19183673469387755, 0.6595741138447296
0.2120408163265306, 0.6526470429765299
0.23224489795918368, 0.6481854663773108
0.2524489795918367, 0.6479941874368353
0.2726530612244898, 0.649900531407801
0.29285714285714287, 0.6513665912432627
0.3130612244897959, 0.6519320166679907
0.333265306122449, 0.652388264173175
0.35346938775510206, 0.6520040072512012
0.3736734693877551, 0.6519926534133608
0.39387755102040817, 0.6513836961402767
0.41408163265306125, 0.6504584604935224
0.4342857142857143, 0.6497407602241737
0.45448979591836736, 0.6489568604212939
0.4746938775510204, 0.647923930330963
0.49489795918367346, 0.6469203199191187
0.5151020408163265, 0.645549716294224
0.5353061224489796, 0.6440472178299348
0.5555102040816327, 0.6421470654082577
0.5757142857142857, 0.639606485026637
0.5959183673469388, 0.6357969743394254
0.6161224489795918, 0.6298677307916346
0.6363265306122449, 0.620676788383197
0.656530612244898, 0.6093003326622808
0.676734693877551, 0.6057244175332035
0.6969387755102041, 0.6120507473375025
0.7171428571428572, 0.6218445388741236
0.7373469387755102, 0.6293159546120494
0.7575510204081632, 0.6325990981067571
0.7777551020408163, 0.6338163223438065
0.7979591836734694, 0.6346780736465902
0.8181632653061225, 0.6348807710408028
0.8383673469387755, 0.6345996908051497
0.8585714285714285, 0.6348138939120082
0.8787755102040816, 0.6348062067507125
0.8989795918367347, 0.634948587289818
0.9191836734693878, 0.6351235101579265
0.9393877551020409, 0.6350744727011166
0.9595918367346938, 0.6348782741767616
0.9797959183673469, 0.635277751821979
1.0, 0.6352526354650476
