L = 8, J1 = 0.85

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666663532539077
0.07061224489795918, 0.6666556312454548
0.09081632653061225, 0.6665641395542288
0.1110204081632653, 0.6660954535058581
0.13122448979591836, 0.6636863212977089
0.15142857142857144, 0.656166857975947
0.1716326530612245, 0.6487345514925433
0.19183673469387755, 0.6485634820760394
0.2120408163265306, 0.650922215623414
0.23224489795918368, 0.6523769158710795
0.2524489795918367, 0.653054202569555
0.2726530612244898, 0.652966621066754
0.29285714285714287, 0.6525203451741226
0.3130612244897959, 0.6521303930089721
0.333265306122449, 0.6517222595398442
0.35346938775510206, 0.6512196829625774
0.3736734693877551, 0.6504968315892052
0.39387755102040817, 0.6496071936798404
0.41408163265306125, 0.6489507806835995
0.4342857142857143, 0.6482407682952064
0.45448979591836736, 0.6473326797465793
0.4746938775510204, 0.6465517175340731
0.49489795918367346, 0.6459717419374396
0.5151020408163265, 0.6446638133127691
0.5353061224489796, 0.6434578979735861
0.5555102040816327, 0.642034279926212
0.5757142857142857, 0.6403566362453237
0.5959183673469388, 0.6374625731106347
0.6161224489795918, 0.6335520214564073
0.6363265306122449, 0.6270951457951266
0.656530612244898, 0.6190983397180898
0.676734693877551, 0.6101363691548316
0.6969387755102041, 0.6088296139613634
0.7171428571428572, 0.6157406353903733
0.7373469387755102, 0.6235456968103461
0.7575510204081632, 0.6292683406951916
0.7777551020408163, 0.6324866942408182
0.7979591836734694, 0.6338608760749657
0.8181632653061225, 0.634304060986745
0.8383673469387755, 0.6345972812637821
0.8585714285714285, 0.63477329657851
0.8787755102040816, 0.6349033153233453
0.8989795918367347, 0.6345115392000182
0.9191836734693878, 0.6345012752444434
0.9393877551020409, 0.634866578083525
0.9595918367346938, 0.6346696086847203
0.9797959183673469, 0.6350005790871929
1.0, 0.6352340004390338
