L = 12, J1 = 0.85

0.01, 0.6666666666666665
0.030204081632653063, 0.6666666666666665
0.05040816326530612, 0.666666535950547
0.07061224489795918, 0.6666619350055849
0.09081632653061225, 0.6666169814671535
0.1110204081632653, 0.6663132128309395
0.13122448979591836, 0.6643942690427502
0.15142857142857144, 0.6562557250717187
0.1716326530612245, 0.6492772593657656
0.19183673469387755, 0.6533913002859637
0.2120408163265306, 0.6564467592246055
0.23224489795918368, 0.6573559756771536
0.2524489795918367, 0.6573529565112578
0.2726530612244898, 0.6569955218140623
0.29285714285714287, 0.6564453088472322
0.3130612244897959, 0.6558332740748761
0.333265306122449, 0.6556004387875813
0.35346938775510206, 0.654369847383479
0.3736734693877551, 0.6538261997019326
0.39387755102040817, 0.6537917359551071
0.41408163265306125, 0.6533835797666199
0.4342857142857143, 0.6531098349295511
0.45448979591836736, 0.6526102457769556
0.4746938775510204, 0.6520233725602327
0.49489795918367346, 0.6518656814189083
0.5151020408163265, 0.6510865345375114
0.5353061224489796, 0.6497066276847259
0.5555102040816327, 0.6483186193227994
0.5757142857142857, 0.6462825173745229
0.5959183673469388, 0.6429708940444818
0.6161224489795918, 0.6377061287281404
0.6363265306122449, 0.6255150624769287
0.656530612244898, 0.6088757760755783
0.676734693877551, 0.5791465645977243
0.6969387755102041, 0.577280632421095
0.7171428571428572, 0.6080615206480058
0.7373469387755102, 0.61097028077247
0.7575510204081632, 0.6245542383834302
0.7777551020408163, 0.6246570037703891
0.7979591836734694, 0.6244130182116042
0.8181632653061225, 0.6238398043357654
0.8383673469387755, 0.6242687091487303
0.8585714285714285, 0.6213836142845142
0.8787755102040816, 0.6164136708654708
0.8989795918367347, 0.6108982851058105
0.9191836734693878, 0.6114707813861558
0.9393877551020409, 0.6106075942610152
0.9595918367346938, 0.6101487010627552
0.9797959183673469, 0.6113570220263711
1.0, 0.6117265631696034
