L = 16, J1 = 0.75

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666666666666667
0.07061224489795918, 0.6666666595871199
0.09081632653061225, 0.6666664659564394
0.1110204081632653, 0.6666650179083651
0.13122448979591836, 0.6666586187575437
0.15142857142857144, 0.6666341506693358
0.1716326530612245, 0.6665513142154547
0.19183673469387755, 0.6662632945666751
0.2120408163265306, 0.6653422323523202
0.23224489795918368, 0.6624296227492213
0.2524489795918367, 0.656073692435714
0.2726530612244898, 0.6497188986688388
0.29285714285714287, 0.6511174245601234
0.3130612244897959, 0.6553873063190745
0.333265306122449, 0.65753659376941
0.35346938775510206, 0.657798391606851
0.3736734693877551, 0.6574032936942577
0.39387755102040817, 0.6569279924720435
0.41408163265306125, 0.6562680947849187
0.4342857142857143, 0.6553807906560436
0.45448979591836736, 0.6551190094855613
0.4746938775510204, 0.6543235803212304
0.49489795918367346, 0.653513711394268
0.5151020408163265, 0.6526993157530532
0.5353061224489796, 0.65132257725078
0.5555102040816327, 0.6493367133256451
0.5757142857142857, 0.6451420203770563
0.5959183673469388, 0.6375162761945683
0.6161224489795918, 0.6184666604527063
0.6363265306122449, 0.5832908305260146
0.656530612244898, 0.5989890684857662
0.676734693877551, 0.6123855467135255
0.6969387755102041, 0.614119380797286
0.7171428571428572, 0.613395150474239
0.7373469387755102, 0.6123328301056228
0.7575510204081632, 0.6113364990094078
0.7777551020408163, 0.611455544345888
0.7979591836734694, 0.611774592440365
0.8181632653061225, 0.6117347302390812
0.8383673469387755, 0.6119598237265595
0.8585714285714285, 0.6118736214581649
0.8787755102040816, 0.6124779469819601
0.8989795918367347, 0.6127276374124384
0.9191836734693878, 0.6130609891512331
0.9393877551020409, 0.6134447908979481
0.9595918367346938, 0.613976444497909
0.9797959183673469, 0.6138165117525227
1.0, 0.614768405695665
