L = 8, J1 = 0.7

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666666666666667
0.07061224489795918, 0.6666666666666667
0.09081632653061225, 0.6666665703149294
0.1110204081632653, 0.6666656862321186
0.13122448979591836, 0.6666611145731419
0.15142857142857144, 0.6666461820828581
0.1716326530612245, 0.6666073163239934
0.19183673469387755, 0.6665094077300084
0.2120408163265306, 0.6662920429657331
0.23224489795918368, 0.6657440504554871
0.2524489795918367, 0.6646346359953641
0.2726530612244898, 0.6622521687734348
0.29285714285714287, 0.6583068834394986
0.3130612244897959, 0.65342763289414
0.333265306122449, 0.6489737482460636
0.35346938775510206, 0.6467534175612442
0.3736734693877551, 0.6466558491665473
0.39387755102040817, 0.6475542297082977
0.41408163265306125, 0.648725255018246
0.4342857142857143, 0.6494075487972577
0.45448979591836736, 0.6494747135457517
0.4746938775510204, 0.648957059558851
0.49489795918367346, 0.6481107303645637
0.5151020408163265, 0.6471440645800688
0.5353061224489796, 0.6449524386501548
0.5555102040816327, 0.6418403609454923
0.5757142857142857, 0.6374161878000375
0.5959183673469388, 0.6291194649544691
0.6161224489795918, 0.6148819649770016
0.6363265306122449, 0.59885754545116
0.656530612244898, 0.6002239234510843
0.676734693877551, 0.613453779197199
0.6969387755102041, 0.6263926326257361
0.7171428571428572, 0.6320266538069557
0.7373469387755102, 0.6341726605614917
0.7575510204081632, 0.6348835476138684
0.7777551020408163, 0.6349742328610279
0.7979591836734694, 0.6354859061023184
0.8181632653061225, 0.6352950045947776
0.8383673469387755, 0.6352863404753604
0.8585714285714285, 0.635151408608603
0.8787755102040816, 0.635412418716227
0.8989795918367347, 0.6350543493356462
0.9191836734693878, 0.6351266116304424
0.9393877551020409, 0.6351934971842861
0.9595918367346938, 0.6353157662851963
0.9797959183673469, 0.6352031889511072
1.0, 0.6351429087526876
