L = 16, J1 = 0.85

0.01, 0.6666666666666667
0.030204081632653063, 0.6666666666666667
0.05040816326530612, 0.6666665962590907
0.07061224489795918, 0.6666637576499965
0.09081632653061225, 0.6666353800618949
0.1110204081632653, 0.6664010188537854
0.13122448979591836, 0.664608810804062
0.15142857142857144, 0.6562512965604212
0.1716326530612245, 0.6501142930777369
0.19183673469387755, 0.656536901817049
0.2120408163265306, 0.6583949284825446
0.23224489795918368, 0.6585454931642407
0.2524489795918367, 0.6578656776801937
0.2726530612244898, 0.6574087818126861
0.29285714285714287, 0.6567551506655271
0.3130612244897959, 0.6561450715120487
0.333265306122449, 0.6557511179849543
0.35346938775510206, 0.6552778677489854
0.3736734693877551, 0.6549349990043238
0.39387755102040817, 0.6547701866517188
0.41408163265306125, 0.6544890670168748
0.4342857142857143, 0.6541975761922393
0.45448979591836736, 0.653794019127178
0.4746938775510204, 0.6532004411298515
0.49489795918367346, 0.6529604662920835
0.5151020408163265, 0.6518999820318112
0.5353061224489796, 0.6509836751666476
0.5555102040816327, 0.6494098746762117
0.5757142857142857, 0.6474119870038451
0.5959183673469388, 0.6438341954914721
0.6161224489795918, 0.6376631254013088
0.6363265306122449, 0.6256999644146646
0.656530612244898, 0.603776746442483
0.676734693877551, 0.5908645863208752
0.6969387755102041, 0.6051908278078557
0.7171428571428572, 0.6129540048745471
0.7373469387755102, 0.6131255943440377
0.7575510204081632, 0.6120820162080712
0.7777551020408163, 0.6114581739382952
0.7979591836734694, 0.6107013816745145
0.8181632653061225, 0.6111491082912701
0.8383673469387755, 0.6105712194504704
0.8585714285714285, 0.6114650426769552
0.8787755102040816, 0.6113839814548911
0.8989795918367347, 0.6116381217684832
0.9191836734693878, 0.6118015642999914
0.9393877551020409, 0.6126365096352782
0.9595918367346938, 0.6129170085666675
0.9797959183673469, 0.6131186961459878
1.0, 0.6135160662484664
