Temp_0.0	C_0.0
0.01	0.0
0.06888888888888889	0.0
0.12777777777777777	0.0
0.18666666666666668	0.0
0.24555555555555555	0.00032295013217993796
0.30444444444444446	0.005146738775586283
0.36333333333333334	0.03126786443398915
0.4222222222222222	0.11570375209514265
0.4811111111111111	0.324263450394669
0.54	0.8122079406969337
0.55	0.9504702770815233
0.5530612244897959	1.0055181648812743
0.5561224489795918	1.0543451238171329
0.5591836734693878	1.1162969845272388
0.5622448979591836	1.1706751280195302
0.5653061224489796	1.2385235921726032
0.5683673469387756	1.3029136675825999
0.5714285714285714	1.3736089648934569
0.5744897959183674	1.460094521579743
0.5775510204081633	1.544893639485576
0.5806122448979592	1.6305126065606463
0.5836734693877551	1.739069985455749
0.5867346938775511	1.8560803057999904
0.5897959183673469	1.9885496963168132
0.5928571428571429	2.140544193601815
0.5959183673469388	2.330311240001725
0.5989795918367347	2.4751054415016633
0.6020408163265306	2.7122634474547227
0.6051020408163266	3.0417355782197935
0.6081632653061224	3.3197808641707494
0.6112244897959184	3.7683676819539995
0.6142857142857143	4.23170419444826
0.6173469387755102	6.883601935170423
0.6204081632653061	73.3748198535509
0.6234693877551021	109.00592340456221
0.6265306122448979	150.800660444444
0.6295918367346939	15.83559081543684
0.6326530612244898	14.12502557479484
0.6357142857142857	4.029746273903308
0.6387755102040816	3.4730759249276586
0.6418367346938776	3.243715284279828
0.6448979591836734	3.0321675673260957
0.6479591836734694	2.8135784048090122
0.6510204081632653	2.702746506065338
0.6540816326530612	2.4920693813048698
0.6571428571428571	2.394829323060328
0.6602040816326531	2.32078190457499
0.6632653061224489	2.19026078441581
0.6663265306122449	2.090363563387654
0.6693877551020408	1.9901862528202048
0.6724489795918367	1.9121830296897153
0.6755102040816326	1.8454993524664836
0.6785714285714286	1.7795947016437457
0.6816326530612244	1.7142263397312847
0.6846938775510204	1.6486348967981392
0.6877551020408164	1.6005949032672364
0.6908163265306122	1.5525312752683451
0.6938775510204082	1.500283613053836
0.6969387755102041	1.4606896187795984
0.7	1.4292097844712757
0.71	1.296189284058484
0.7422222222222222	1.0014262012811577
0.7744444444444445	0.8056456729335698
0.8066666666666666	0.6697235744641867
0.8388888888888889	0.5684384214419315
0.8711111111111111	0.49067716491290464
0.9033333333333333	0.4288386701107619
0.9355555555555556	0.3788108640584332
0.9677777777777777	0.33707508602492936
1.0	0.30313713114250973
