Temp_0.0	B_0.0
0.01	0.11764705882352944
0.037894736842105266	0.11764705882352944
0.06578947368421052	0.11764705882352944
0.09368421052631579	0.11764705882352944
0.12157894736842105	0.11764705882352944
0.14947368421052631	0.11764705882352944
0.1773684210526316	0.11764705882352944
0.20526315789473684	0.11764705851954738
0.2331578947368421	0.11764705266847264
0.26105263157894737	0.11764700433190434
0.2889473684210526	0.11764680542240391
0.31684210526315787	0.11764627782873549
0.3447368421052632	0.11764485292251359
0.3726315789473684	0.11764155923260278
0.4005263157894737	0.11763486739095841
0.4284210526315789	0.11762238907442668
0.45631578947368423	0.11759966448836401
0.4842105263157895	0.11755903859756778
0.5121052631578947	0.11748490578280779
0.54	0.11734190984495063
0.55	0.11725386576335195
0.5530612244897959	0.11722374550420822
0.5561224489795918	0.1172024697438746
0.5591836734693878	0.11715426247229233
0.5622448979591836	0.11711742270502978
0.5653061224489796	0.11707220889765757
0.5683673469387756	0.11702000835618998
0.5714285714285714	0.11696763810821098
0.5744897959183674	0.11690654227372566
0.5775510204081633	0.11681557571467949
0.5806122448979592	0.1167704406701584
0.5836734693877551	0.11665171371078265
0.5867346938775511	0.1165595013075107
0.5897959183673469	0.11642663473329717
0.5928571428571429	0.11630761444236648
0.5959183673469388	0.11607823633785153
0.5989795918367347	0.11589053579680852
0.6020408163265306	0.11562598318367123
0.6051020408163266	0.11518787280116749
0.6081632653061224	0.11486803440548021
0.6112244897959184	0.11440384810578963
0.6142857142857143	0.11328527392255738
0.6173469387755102	0.10457055420623473
0.6204081632653061	0.0645614346637251
0.6234693877551021	0.02265950755201207
0.6265306122448979	-1.5661880802665968
0.6295918367346939	-4.073188870121167
0.6326530612244898	-7.201111386470634
0.6357142857142857	-0.3411695820261784
0.6387755102040816	-0.2204162765950728
0.6418367346938776	-0.22863431908918574
0.6448979591836734	-0.1478181938451255
0.6479591836734694	-0.13226871037705368
0.6510204081632653	-0.11990498877200273
0.6540816326530612	-0.10955160408365106
0.6571428571428571	-0.0939987097429209
0.6602040816326531	-0.09132793043787335
0.6632653061224489	-0.07793277953550337
0.6663265306122449	-0.07327402000584127
0.6693877551020408	-0.07115381300253021
0.6724489795918367	-0.0646637464427855
0.6755102040816326	-0.06268360010187735
0.6785714285714286	-0.05432958312199343
0.6816326530612244	-0.0517121718923772
0.6846938775510204	-0.04818511431823702
0.6877551020408164	-0.04730213398802796
0.6908163265306122	-0.04416726399666948
0.6938775510204082	-0.041673142539362384
0.6969387755102041	-0.039630823085425204
0.7	-0.0364978591152012
0.7	-0.03948380683300812
0.6969387755102041	-0.041558843387778044
0.6938775510204082	-0.04207417726439022
0.6908163265306122	-0.04153388228048782
0.6877551020408164	-0.046490770942164916
0.6846938775510204	-0.04975257963684765
0.6816326530612244	-0.050278716169935844
0.6785714285714286	-0.055708156433369904
0.6755102040816326	-0.06139314672960272
0.6724489795918367	-0.06354576629922914
0.6693877551020408	-0.07000937291806641
0.6663265306122449	-0.07233969272261898
0.6632653061224489	-0.08017695322669272
0.6602040816326531	-0.08762241813179239
0.6571428571428571	-0.09401515614276224
0.6540816326530612	-0.10084801410448407
0.6510204081632653	-0.13816735509920464
0.6479591836734694	-0.14859156420660957
0.6448979591836734	-0.1727514262401455
0.6418367346938776	-0.18785950539352347
0.6387755102040816	-0.19373903483872246
0.6357142857142857	-0.32418543039151526
0.6326530612244898	-2.6899780849789883
0.6295918367346939	-6.118190132447449
0.6265306122448979	-1.110774699782196
0.6234693877551021	-0.2758841070406153
0.6204081632653061	0.035507532418686094
0.6173469387755102	0.11216860753781466
0.6142857142857143	0.11356054696111195
0.6112244897959184	0.11444348849170738
0.6081632653061224	0.11490378873193818
0.6051020408163266	0.11527755435138942
0.6020408163265306	0.1156337962436711
0.5989795918367347	0.11590505426079667
0.5959183673469388	0.11613973981794024
0.5928571428571429	0.11626939854230256
0.5897959183673469	0.11642373786558113
0.5867346938775511	0.11655780367579438
0.5836734693877551	0.11665169320827451
0.5806122448979592	0.11674801822686054
0.5775510204081633	0.1168325524826509
0.5744897959183674	0.1169077215279134
0.5714285714285714	0.11696343079709914
0.5683673469387756	0.1170280838494775
0.5653061224489796	0.11707665823401225
0.5622448979591836	0.11711654025759788
0.5591836734693878	0.1171575200763586
0.5561224489795918	0.11719579493938903
0.5530612244897959	0.11722723749691155
0.55	0.11725518062832141
0.71	-0.03142189608765311
0.7252631578947368	-0.025808470696436325
0.7405263157894737	-0.022192349787074406
0.7557894736842106	-0.01898163321041646
0.7710526315789473	-0.016734901226146848
0.7863157894736842	-0.014642445933055415
0.8015789473684211	-0.012677368419911739
0.8168421052631579	-0.0117101696136237
0.8321052631578948	-0.010828320794062929
0.8473684210526315	-0.009463896657612159
0.8626315789473684	-0.008366858523257248
0.8778947368421053	-0.007653020204858585
0.8931578947368422	-0.007201866935615531
0.9084210526315789	-0.006489997857469509
0.9236842105263158	-0.006520216295324621
0.9389473684210526	-0.006058046316840038
0.9542105263157895	-0.005609827671172907
0.9694736842105263	-0.005199214833876198
0.9847368421052631	-0.0048374882520629825
1.0	-0.004599491835291403
