Temp_0.0	M2_0.0
0.01	1.0
0.037894736842105266	1.0
0.06578947368421052	1.0
0.09368421052631579	1.0
0.12157894736842105	1.0
0.14947368421052631	1.0
0.1773684210526316	1.0
0.20526315789473684	1.0
0.2331578947368421	0.9999997265625004
0.26105263157894737	0.999995296875006
0.2889473684210526	0.9999697714844129
0.31684210526315787	0.9998896903213236
0.3447368421052632	0.9996956338979641
0.3726315789473684	0.9992831642803981
0.4005263157894737	0.9984355839862665
0.4284210526315789	0.9969672473992582
0.45631578947368423	0.9943868910644912
0.4842105263157895	0.9903086705808908
0.5121052631578947	0.9835313051312954
0.54	0.9731645833436737
0.55	0.9679320234473539
0.5530612244897959	0.966671982431441
0.5561224489795918	0.9645982465371716
0.5591836734693878	0.9624840193233936
0.5622448979591836	0.9604382994878274
0.5653061224489796	0.9583972389406527
0.5683673469387756	0.9559551197993821
0.5714285714285714	0.9534963474463627
0.5744897959183674	0.9509201799113222
0.5775510204081633	0.947730283859799
0.5806122448979592	0.9444766323839119
0.5836734693877551	0.9417189199266573
0.5867346938775511	0.9373126336841167
0.5897959183673469	0.9351218980068481
0.5928571428571429	0.929980089411858
0.5959183673469388	0.9270950245240527
0.5989795918367347	0.9209083587242003
0.6020408163265306	0.9157697395828376
0.6051020408163266	0.9064866486523953
0.6081632653061224	0.9032713051186188
0.6112244897959184	0.8900508593701595
0.6142857142857143	0.8760886855402659
0.6173469387755102	0.8580884689599255
0.6204081632653061	0.8245114203490351
0.6234693877551021	0.7995844919638423
0.6265306122448979	0.7387628237789275
0.6295918367346939	0.6575492282941762
0.6326530612244898	0.5671005705266876
0.6357142857142857	0.49338081770676323
0.6387755102040816	0.3639458745654817
0.6418367346938776	0.30651108420101675
0.6448979591836734	0.2246438938800085
0.6479591836734694	0.1604791421440981
0.6510204081632653	0.1410617730034988
0.6540816326530612	0.11121588107645292
0.6571428571428571	0.09086226193579754
0.6602040816326531	0.07625429665799426
0.6632653061224489	0.06974939344618541
0.6663265306122449	0.06427030794271257
0.6693877551020408	0.059316920138884066
0.6724489795918367	0.056251584201387005
0.6755102040816326	0.0554783131510432
0.6785714285714286	0.05209933919270987
0.6816326530612244	0.05075021961805401
0.6846938775510204	0.04953587695312493
0.6877551020408164	0.0485695301649308
0.6908163265306122	0.047301189453121166
0.6938775510204082	0.04607835177951664
0.6969387755102041	0.045134986545140386
0.7	0.04439702582465466
0.7	0.044310300564234795
0.6969387755102041	0.04515012782118093
0.6938775510204082	0.04619616558159737
0.6908163265306122	0.04685390082465006
0.6877551020408164	0.04858949848089912
0.6846938775510204	0.0492080920138856
0.6816326530612244	0.0505773474392366
0.6785714285714286	0.05199809418402671
0.6755102040816326	0.054223854600695134
0.6724489795918367	0.055830302951389105
0.6693877551020408	0.060514722222225814
0.6663265306122449	0.06323548328992742
0.6632653061224489	0.0681150726996568
0.6602040816326531	0.0812866072048681
0.6571428571428571	0.09389716341149894
0.6540816326530612	0.09934311263024473
0.6510204081632653	0.1282244544271494
0.6479591836734694	0.16945642426212043
0.6448979591836734	0.2234370230032381
0.6418367346938776	0.26522082378440537
0.6387755102040816	0.37208624088489917
0.6357142857142857	0.4766017886272014
0.6326530612244898	0.587421951602711
0.6295918367346939	0.6797391048130129
0.6265306122448979	0.7619503428757951
0.6234693877551021	0.7908515948286212
0.6204081632653061	0.8311785041164358
0.6173469387755102	0.8552401037255717
0.6142857142857143	0.8787800038998126
0.6112244897959184	0.8909435677035636
0.6081632653061224	0.8993512426179717
0.6051020408163266	0.9077528988693154
0.6020408163265306	0.9155229207893789
0.5989795918367347	0.9202561707901741
0.5959183673469388	0.9254945423191545
0.5928571428571429	0.9308621180579656
0.5897959183673469	0.9347189639790087
0.5867346938775511	0.9382560141097358
0.5836734693877551	0.9416287773483178
0.5806122448979592	0.9453537749618839
0.5775510204081633	0.9482917118117364
0.5744897959183674	0.95078420182974
0.5714285714285714	0.9530687651982989
0.5683673469387756	0.9560939477076023
0.5653061224489796	0.958043962247687
0.5622448979591836	0.9604651632033533
0.5591836734693878	0.9627608357295869
0.5561224489795918	0.9647354214502731
0.5530612244897959	0.9664894069108522
0.55	0.9682988941070816
0.71	0.04205736783854244
0.7252631578947368	0.03941611393229263
0.7405263157894737	0.03730883246527794
0.7557894736842106	0.035472617621526495
0.7710526315789473	0.03397276302083372
0.7863157894736842	0.03277685525173892
0.8015789473684211	0.03164797873264156
0.8168421052631579	0.030700943359375992
0.8321052631578948	0.02989877473958363
0.8473684210526315	0.029129327690973393
0.8626315789473684	0.028409019965278663
0.8778947368421053	0.02786856575520921
0.8931578947368422	0.027318482855902524
0.9084210526315789	0.026833009765625977
0.9236842105263158	0.02638458832465199
0.9389473684210526	0.025943472656249675
0.9542105263157895	0.025571705295140797
0.9694736842105263	0.025177099392359768
0.9847368421052631	0.024857751302084927
1.0	0.024533794053818916
