Temp_0.8	E_0.8
0.01	-2.0
0.01888888888888889	-2.0
0.02777777777777778	-2.0
0.03666666666666667	-2.0
0.04555555555555556	-1.999999984375001
0.05444444444444445	-1.9999997734375086
0.06333333333333334	-1.9999968789063418
0.07222222222222223	-1.99998806770868
0.08111111111111112	-1.9999560820325273
0.09000000000000001	-1.9998885761747718
0.1	-1.9997147096424592
0.10408163265306122	-1.9996177760504334
0.10816326530612246	-1.9994734166779795
0.11224489795918367	-1.999300357435906
0.11632653061224489	-1.9990885436366914
0.12040816326530612	-1.9988407506705987
0.12448979591836734	-1.9985267832246385
0.12857142857142856	-1.9981519147372242
0.1326530612244898	-1.9977280976810932
0.13673469387755102	-1.9972433965094567
0.14081632653061224	-1.9966855364834661
0.14489795918367346	-1.9960426198153038
0.1489795918367347	-1.9952972822487967
0.15306122448979592	-1.9944908248899582
0.15714285714285714	-1.9935233343270495
0.16122448979591836	-1.9924625052217657
0.1653061224489796	-1.9913042568471764
0.16938775510204082	-1.9900072057372191
0.17346938775510204	-1.988550024745483
0.17755102040816326	-1.9869923554723803
0.1816326530612245	-1.9851737548848192
0.18571428571428572	-1.9831247161467975
0.18979591836734694	-1.9810501536464193
0.19387755102040816	-1.9786171220704443
0.19795918367346937	-1.9617380989584547
0.20204081632653062	-1.956712077148458
0.20612244897959184	-1.9526401708985088
0.21020408163265306	-1.948600590494991
0.21428571428571427	-1.9444823079426277
0.21836734693877552	-1.9404559417318088
0.22244897959183674	-1.936012249674438
0.22653061224489796	-1.9313667965495187
0.23061224489795917	-1.9268581813151742
0.23469387755102042	-1.9222246689451237
0.23877551020408164	-1.9173517529296036
0.24285714285714285	-1.9128556650390813
0.24693877551020407	-1.909115319010401
0.2510204081632653	-1.9047652802734745
0.25510204081632654	-1.9010029622394533
0.25918367346938775	-1.8965618610027537
0.26326530612244897	-1.8928565302735878
0.2673469387755102	-1.8895508854167093
0.2714285714285714	-1.8863990110675615
