Temp_0.6	C_0.6
0.01	0.0
0.04111111111111111	0.0
0.07222222222222222	0.0
0.10333333333333333	1.5955489851063377e-5
0.13444444444444445	0.0010324524741408445
0.16555555555555557	0.006220221964795788
0.19666666666666666	0.021589020813584506
0.22777777777777777	0.051111310052423385
0.2588888888888889	0.09926190529698992
0.29	0.17235921970145213
0.3	0.1991667400651761
0.30306122448979594	0.21380002184976654
0.30612244897959184	0.22353356040357653
0.30918367346938774	0.23383334114739418
0.3122448979591837	0.2437758498402952
0.3153061224489796	0.25116369933464006
0.3183673469387755	0.268663679279846
0.32142857142857145	0.2751352353356176
0.32448979591836735	0.29565365935882354
0.32755102040816325	0.3019063067428648
0.3306122448979592	0.3165918474998727
0.3336734693877551	0.33418649317555693
0.336734693877551	0.3450851531155608
0.33979591836734696	0.3673812140043037
0.34285714285714286	0.37194288753134774
0.34591836734693876	0.39952338884539623
0.3489795918367347	0.4122330515834851
0.3520408163265306	0.4370532751173619
0.3551020408163265	0.4541582310405563
0.35816326530612247	0.4683310076932726
0.36122448979591837	0.4900375033895896
0.36428571428571427	0.5169588310427837
0.3673469387755102	0.5352093891293479
0.3704081632653061	0.562938142105574
0.373469387755102	0.5803329851125796
0.376530612244898	0.6172630852359017
0.3795918367346939	0.6590983919921739
0.3826530612244898	1.0293372918738894
0.38571428571428573	1.0614566790332993
0.38877551020408163	1.0915515410656071
0.39183673469387753	1.1478417836103534
0.3948979591836735	1.1667782568661091
0.3979591836734694	1.2083569642395107
0.4010204081632653	1.253438480170001
0.40408163265306124	1.288898174972839
0.40714285714285714	1.309980588849611
0.41020408163265304	1.3644552694514118
0.413265306122449	1.3729749132923228
0.4163265306122449	1.422402866070862
0.4193877551020408	1.4752872072566978
0.42244897959183675	1.538626966421785
0.42551020408163265	1.5512906023436055
0.42857142857142855	1.6183366732362563
0.4316326530612245	1.6149831379747408
0.4346938775510204	1.7127893637965859
0.4377551020408163	1.7131871904880707
0.44081632653061226	1.7765144144600398
0.44387755102040816	1.8327138125409235
0.44693877551020406	1.867866684465458
0.45	1.913918802801199
0.45	1.8723515420072196
0.44693877551020406	1.7978100065147258
0.44387755102040816	1.807097504458032
0.44081632653061226	1.7346480253791214
0.4377551020408163	1.7491803846573748
0.4346938775510204	1.7020325734243373
0.4316326530612245	1.6291349732485543
0.42857142857142855	1.5957080389706912
0.42551020408163265	1.5684997399907987
0.42244897959183675	1.5273441327180164
0.4193877551020408	1.46293077528937
0.4163265306122449	1.387660549606974
0.413265306122449	1.3925827366107664
0.41020408163265304	1.3378706653827455
0.40714285714285714	1.3366100960545748
0.40408163265306124	1.2929369943309437
0.4010204081632653	1.2644243684419676
0.3979591836734694	1.2142671274627608
0.3948979591836735	1.155411837444064
0.39183673469387753	1.1429295457909838
0.38877551020408163	1.103018836380731
0.38571428571428573	1.0563702142731504
0.3826530612244898	1.0175672599626406
0.3795918367346939	0.9842115383749426
0.376530612244898	0.9644789172784917
0.373469387755102	0.9357752830208903
0.3704081632653061	0.9099917769187346
0.3673469387755102	0.8768768261798343
0.36428571428571427	0.8504525316332378
0.36122448979591837	0.8188631710225036
0.35816326530612247	0.7987111169437162
0.3551020408163265	0.7631846690923808
0.3520408163265306	0.7420025837641208
0.3489795918367347	0.7248602518736482
0.34591836734693876	0.6925456767136147
0.34285714285714286	0.6687846674071597
0.33979591836734696	0.6438862295005353
0.336734693877551	0.6148712174889496
0.3336734693877551	0.599394055703339
0.3306122448979592	0.5718969723565966
0.32755102040816325	0.5508438845568662
0.32448979591836735	0.5379935509683013
0.32142857142857145	0.5102532181845462
0.3183673469387755	0.4964965745655434
0.3153061224489796	0.47476893070424686
0.3122448979591837	0.45084892950141026
0.30918367346938774	0.4398954986976999
0.30612244897959184	0.4169324270859278
0.30306122448979594	0.3959638361142987
0.3	0.385012688316855
0.46	2.0196948353696818
0.46444444444444444	2.025503357596048
0.4688888888888889	2.1191783194375318
0.47333333333333333	2.109065906838909
0.4777777777777778	2.155485372598045
0.4822222222222222	2.224282742966431
0.4866666666666667	2.2647393504086057
0.4911111111111111	2.288774840074888
0.4955555555555556	2.302894704148866
0.5	2.3959154856357703
0.51	2.517368384694
0.5148979591836734	2.5649199249833545
0.519795918367347	2.646464645105247
0.5246938775510204	2.7286296611357743
0.5295918367346939	2.7904390807943367
0.5344897959183673	2.940600870659694
0.5393877551020408	3.0813719127267176
0.5442857142857143	3.2562033911261334
0.5491836734693878	3.456253553849918
0.5540816326530612	3.7026883809688025
0.5589795918367347	3.9510065960573875
0.5638775510204082	4.309223679629444
0.5687755102040817	4.8530062408515615
0.5736734693877551	5.4136383825559085
0.5785714285714286	6.264827738204853
0.583469387755102	7.091161140397125
0.5883673469387755	8.244261781379642
0.593265306122449	9.777238913320925
0.5981632653061224	10.972651282916377
0.6030612244897959	12.002910794426132
0.6079591836734693	12.221813902856914
0.6128571428571429	11.710874703154131
0.6177551020408163	10.389513967046684
0.6226530612244898	8.780679485103995
0.6275510204081632	7.244336806986581
0.6324489795918368	5.86757800313242
0.6373469387755102	4.943092801545979
0.6422448979591837	4.356397663522405
0.6471428571428571	3.7376026212968148
0.6520408163265307	3.361537790286279
0.6569387755102041	2.952895721144115
0.6618367346938776	2.716681692227883
0.666734693877551	2.474424407898641
0.6716326530612244	2.338790623062266
0.676530612244898	2.1798176932643827
0.6814285714285714	2.0377551867548735
0.6863265306122449	1.9318425972352964
0.6912244897959183	1.8218626982216009
0.6961224489795919	1.7292915188810685
0.7010204081632653	1.6292025144978015
0.7059183673469388	1.5727905730243332
0.7108163265306122	1.5059922769719885
0.7157142857142857	1.441616513638527
0.7206122448979592	1.390660725993182
0.7255102040816327	1.339138463385865
0.7304081632653061	1.2916340307943819
0.7353061224489796	1.2457303856856614
0.740204081632653	1.1973372676211764
0.7451020408163266	1.1586038321455825
0.75	1.1181314407034575
0.76	1.050684398160122
0.7546938775510204	1.083200583543506
0.7493877551020408	1.129833729199294
0.7440816326530613	1.158390024705396
0.7387755102040816	1.2085582609881111
0.7334693877551021	1.2550358298563558
0.7281632653061224	1.3173503200321113
0.7228571428571429	1.3667290129684013
0.7175510204081633	1.4217546660254559
0.7122448979591837	1.4851468587702827
0.7069387755102041	1.5702070793946667
0.7016326530612245	1.6342277955601137
0.6963265306122449	1.7243495229437227
0.6910204081632653	1.8144047980679217
0.6857142857142857	1.934404672602295
0.6804081632653062	2.058057756423279
0.6751020408163265	2.1824775991659537
0.669795918367347	2.3785718118773223
0.6644897959183673	2.5456422730220734
0.6591836734693878	2.775735021033656
0.6538775510204081	3.182019408565603
0.6485714285714286	3.523349222513976
0.643265306122449	4.087428817896554
0.6379591836734694	4.906524669847781
0.6326530612244898	6.046521440641982
0.6273469387755102	7.152797512310325
0.6220408163265306	8.850539805456457
0.616734693877551	10.661752296523218
0.6114285714285714	11.914135646809104
0.6061224489795919	12.469422397383546
0.6008163265306122	11.568962085048348
0.5955102040816327	10.49379488560673
0.590204081632653	8.697350593283074
0.5848979591836735	7.425925608487704
0.5795918367346938	6.337979004407888
