Temp_0.0	M2_0.0
0.01	1.0
0.037894736842105266	1.0
0.06578947368421052	1.0
0.09368421052631579	1.0
0.12157894736842105	1.0
0.14947368421052631	1.0
0.1773684210526316	1.0
0.20526315789473684	0.9999999584960938
0.2331578947368421	0.9999991595458985
0.26105263157894737	0.999992553507487
0.2889473684210526	0.999965604736328
0.31684210526315787	0.99989479749891
0.3447368421052632	0.9997044490017121
0.3726315789473684	0.9992746883950796
0.4005263157894737	0.9984373081728818
0.4284210526315789	0.9969301468900316
0.45631578947368423	0.9943269137473804
0.4842105263157895	0.9901345954526686
0.5121052631578947	0.9834414296099075
0.54	0.9729026990312276
0.55	0.9676163600966916
0.5530612244897959	0.9658870600887793
0.5561224489795918	0.9640822918327535
0.5591836734693878	0.9617928006085583
0.5622448979591836	0.959934362457821
0.5653061224489796	0.9574321044287183
0.5683673469387756	0.9551101492424123
0.5714285714285714	0.9526287840898185
0.5744897959183674	0.9499477145102787
0.5775510204081633	0.9468674847743885
0.5806122448979592	0.9440669424706589
0.5836734693877551	0.9406678422784562
0.5867346938775511	0.9369905935539062
0.5897959183673469	0.9332672833466449
0.5928571428571429	0.9296463381701231
0.5959183673469388	0.9242391392232316
0.5989795918367347	0.9193930637163051
0.6020408163265306	0.9140539659790846
0.6051020408163266	0.9069896985912376
0.6081632653061224	0.9009886963943089
0.6112244897959184	0.893494372013149
0.6142857142857143	0.8839997978758829
0.6173469387755102	0.8667568133248579
0.6204081632653061	0.8149294795987615
0.6234693877551021	0.7660322542711296
0.6265306122448979	0.2663846330701762
0.6295918367346939	0.11637684758845379
0.6326530612244898	0.0361317633734815
0.6357142857142857	0.020846419406465373
0.6387755102040816	0.019237697401258535
0.6418367346938776	0.01826219036186986
0.6448979591836734	0.017406694634332632
0.6479591836734694	0.016615180447048773
0.6510204081632653	0.01596147340223401
0.6540816326530612	0.015480588880750445
0.6571428571428571	0.014976375881618363
0.6602040816326531	0.014521397650824174
0.6632653061224489	0.014094255750868133
0.6663265306122449	0.013707247639974714
0.6693877551020408	0.013390659233941388
0.6724489795918367	0.013060954196506793
0.6755102040816326	0.012756400566948838
0.6785714285714286	0.012427216783311108
0.6816326530612244	0.012221043158638293
0.6846938775510204	0.011944136935763697
0.6877551020408164	0.011729139336480364
0.6908163265306122	0.011516755479599966
0.6938775510204082	0.011326678615993579
0.6969387755102041	0.011156961168077543
0.7	0.010987511732313337
0.7	0.010988743584526839
0.6969387755102041	0.011152089884440138
0.6938775510204082	0.011360367187500442
0.6908163265306122	0.011512072686088733
0.6877551020408164	0.011753754530165483
0.6846938775510204	0.011981795871310664
0.6816326530612244	0.012169915106879647
0.6785714285714286	0.012501027086045379
0.6755102040816326	0.012770431111653355
0.6724489795918367	0.01299706306966107
0.6693877551020408	0.013375788818359156
0.6663265306122449	0.013651125827364798
0.6632653061224489	0.014082538384331895
0.6602040816326531	0.014528813747829696
0.6571428571428571	0.014934839925130382
0.6540816326530612	0.01541855088975731
0.6510204081632653	0.016019891872829824
0.6479591836734694	0.016786310506184163
0.6448979591836734	0.017429756456162068
0.6418367346938776	0.018430845187717208
0.6387755102040816	0.019211455552842545
0.6357142857142857	0.020628921793620136
0.6326530612244898	0.024417102606878887
0.6295918367346939	0.03568138107638559
0.6265306122448979	0.3321953080376369
0.6234693877551021	0.5786264978700169
0.6204081632653061	0.7903308307816987
0.6173469387755102	0.8733354095026624
0.6142857142857143	0.8846816536972947
0.6112244897959184	0.893686242509982
0.6081632653061224	0.9010122121956265
0.6051020408163266	0.907714825978432
0.6020408163265306	0.9144458800686711
0.5989795918367347	0.9196111369992688
0.5959183673469388	0.9245333311584664
0.5928571428571429	0.929186786208956
0.5897959183673469	0.933191177783005
0.5867346938775511	0.9368972253628965
0.5836734693877551	0.9404365555354233
0.5806122448979592	0.9437350699528643
0.5775510204081633	0.9470664233321594
0.5744897959183674	0.9498257277480825
0.5714285714285714	0.952717270851996
0.5683673469387756	0.9552799535364694
0.5653061224489796	0.9574903653877643
0.5622448979591836	0.9600829548785828
0.5591836734693878	0.9619521248001978
0.5561224489795918	0.9639608808219704
0.5530612244897959	0.9658045276043661
0.55	0.9674799989177711
0.71	0.010438827704535802
0.7252631578947368	0.00980742663574192
0.7405263157894737	0.009291355807834028
0.7557894736842106	0.008860383911132478
0.7710526315789473	0.008494097439236447
0.7863157894736842	0.008184722927517278
0.8015789473684211	0.00790937718370212
0.8168421052631579	0.007674364583333196
0.8321052631578948	0.007464441962348052
0.8473684210526315	0.0072852185601126026
0.8626315789473684	0.007114749131944149
0.8778947368421053	0.006965579928928079
0.8931578947368422	0.006826003974066812
0.9084210526315789	0.006705558607313763
0.9236842105263158	0.006589967854817655
0.9389473684210526	0.006482780287000758
0.9542105263157895	0.006383499348958057
0.9694736842105263	0.006291618665907447
0.9847368421052631	0.006207179741753796
1.0	0.006134682088216277
